DD HH:MM,Previsão,Medição
22/05/2024 19:30,,2.39
22/05/2024 19:35,,2.37
22/05/2024 19:40,,2.38
22/05/2024 19:45,,2.3600000000000003
22/05/2024 19:50,,2.37
22/05/2024 19:55,,2.37
22/05/2024 20:00,0.29,2.38
22/05/2024 20:05,0.29,2.38
22/05/2024 20:10,0.29,2.4000000000000004
22/05/2024 20:15,,2.39
22/05/2024 20:20,,2.37
22/05/2024 20:25,,2.3600000000000003
22/05/2024 20:30,,2.3600000000000003
22/05/2024 20:35,,2.34
22/05/2024 20:40,,2.3600000000000003
22/05/2024 20:45,,2.3600000000000003
22/05/2024 20:50,,2.33
22/05/2024 20:55,,2.33
22/05/2024 21:00,0.27,2.31
22/05/2024 22:00,0.24,2.2600000000000002
22/05/2024 22:30,,2.27
22/05/2024 23:00,0.22,2.23
22/05/2024 23:30,,2.21
23/05/2024 00:00,0.21,2.25
23/05/2024 00:30,,2.2800000000000002
23/05/2024 01:00,0.22,2.2600000000000002
23/05/2024 01:30,,2.29
23/05/2024 02:00,0.21,2.2800000000000002
23/05/2024 02:30,,2.24
23/05/2024 03:00,0.18,2.21
23/05/2024 03:30,,2.25
23/05/2024 04:00,0.12,2.2
23/05/2024 04:30,,2.09
23/05/2024 05:00,0.08,2.0100000000000002
23/05/2024 05:30,,2.05
23/05/2024 06:00,0.08,2.06
23/05/2024 06:30,,2.08
23/05/2024 07:00,0.10,2.08
23/05/2024 07:30,,2.1
23/05/2024 08:00,0.11,2.12
23/05/2024 08:30,,2.17
23/05/2024 08:55,,2.25
23/05/2024 09:00,0.13,2.23
23/05/2024 09:05,0.13,2.27
23/05/2024 09:10,0.13,2.24
23/05/2024 09:15,0.13,2.2600000000000002
23/05/2024 09:20,0.13,2.25
23/05/2024 09:25,0.13,2.21
23/05/2024 09:30,,2.18
23/05/2024 09:35,,2.17
23/05/2024 09:40,,2.19
23/05/2024 09:45,,2.2
23/05/2024 09:50,,2.23
23/05/2024 09:55,,2.2800000000000002
23/05/2024 10:00,0.16,2.31
23/05/2024 10:05,0.16,2.31
23/05/2024 10:10,0.16,2.34
23/05/2024 10:15,0.16,2.34
23/05/2024 10:20,0.16,2.34
23/05/2024 10:25,0.16,2.34
23/05/2024 10:30,0.16,2.33
23/05/2024 10:35,0.16,2.3200000000000003
23/05/2024 10:40,,2.2800000000000002
23/05/2024 10:45,,2.25
23/05/2024 10:50,,2.23
23/05/2024 10:55,,2.23
23/05/2024 11:00,0.19,2.21
23/05/2024 11:05,0.19,2.12
23/05/2024 11:10,0.19,2.23
23/05/2024 11:15,,2.25
23/05/2024 11:20,,2.2600000000000002
23/05/2024 11:25,,2.2600000000000002
23/05/2024 11:30,,2.27
23/05/2024 11:35,,2.27
23/05/2024 11:40,,2.23
23/05/2024 11:45,,2.24
23/05/2024 11:50,,2.24
23/05/2024 11:55,,2.22
23/05/2024 12:00,0.23,2.23
23/05/2024 12:05,,2.25
23/05/2024 12:10,,2.24
23/05/2024 12:15,,2.25
23/05/2024 12:20,,2.24
23/05/2024 12:25,,2.24
23/05/2024 12:30,,2.27
23/05/2024 12:35,,2.2800000000000002
23/05/2024 12:40,,2.27
23/05/2024 12:45,,2.2800000000000002
23/05/2024 12:50,,2.27
23/05/2024 12:55,,2.2800000000000002
23/05/2024 13:00,0.28,2.3
23/05/2024 13:05,,2.29
23/05/2024 13:10,,2.29
23/05/2024 13:15,,2.2800000000000002
23/05/2024 13:20,,2.27
23/05/2024 13:25,,2.25
23/05/2024 13:30,,2.24
23/05/2024 13:35,,2.2600000000000002
23/05/2024 13:40,,2.3
23/05/2024 13:45,,2.3200000000000003
23/05/2024 13:50,,2.3200000000000003
23/05/2024 13:55,,2.33
23/05/2024 14:00,0.31,2.3200000000000003
23/05/2024 14:05,,2.3600000000000003
23/05/2024 14:10,,2.37
23/05/2024 14:15,,2.39
23/05/2024 14:20,,2.41
23/05/2024 14:25,,2.43
23/05/2024 14:30,,2.4400000000000004
23/05/2024 14:35,,2.42
23/05/2024 14:40,,2.41
23/05/2024 14:45,,2.37
23/05/2024 14:50,,2.34
23/05/2024 14:55,,2.35
23/05/2024 15:00,0.30,2.39
23/05/2024 15:05,,2.38
23/05/2024 15:10,,2.41
23/05/2024 15:15,,2.41
23/05/2024 15:20,,2.4400000000000004
23/05/2024 15:25,,2.4400000000000004
23/05/2024 15:30,,2.43
23/05/2024 15:35,,2.39
23/05/2024 15:40,,2.39
23/05/2024 16:00,0.26,2.38
23/05/2024 16:30,,2.3600000000000003
23/05/2024 17:00,0.24,2.3600000000000003
23/05/2024 17:30,,2.34
23/05/2024 18:00,0.27,2.3200000000000003
23/05/2024 18:30,,2.34
23/05/2024 19:00,0.32,2.35
23/05/2024 19:30,,2.34
23/05/2024 20:00,0.34,2.4400000000000004
23/05/2024 20:30,,2.33
23/05/2024 21:00,0.33,2.3600000000000003
23/05/2024 21:30,,2.37
23/05/2024 22:00,0.30,2.39
23/05/2024 22:30,,2.34
23/05/2024 22:35,,2.35
23/05/2024 22:40,,2.3200000000000003
23/05/2024 22:45,,2.33
23/05/2024 23:00,0.25,2.34
23/05/2024 23:05,0.25,2.37
23/05/2024 23:10,0.25,2.37
23/05/2024 23:15,0.25,2.38
23/05/2024 23:20,,2.35
23/05/2024 23:25,,2.34
23/05/2024 23:30,,2.3200000000000003
23/05/2024 23:35,,2.3200000000000003
23/05/2024 23:40,,2.3200000000000003
23/05/2024 23:45,,2.3200000000000003
23/05/2024 23:50,,2.31
23/05/2024 23:55,,2.3200000000000003
24/05/2024 00:00,0.21,2.3
24/05/2024 00:05,,2.3
24/05/2024 00:10,,2.31
24/05/2024 00:15,,2.29
24/05/2024 00:20,,2.2800000000000002
24/05/2024 00:25,,2.2800000000000002
24/05/2024 00:30,,2.31
24/05/2024 00:35,,2.3
24/05/2024 00:40,,2.2800000000000002
24/05/2024 00:45,,2.3
24/05/2024 00:50,,2.31
24/05/2024 00:55,,2.3
24/05/2024 01:00,0.20,2.29
24/05/2024 01:05,,2.3
24/05/2024 01:10,,2.31
24/05/2024 01:15,,2.29
24/05/2024 01:20,,2.31
24/05/2024 01:25,,2.31
24/05/2024 01:30,,2.3200000000000003
24/05/2024 01:35,,2.34
24/05/2024 01:40,,2.35
24/05/2024 01:45,,2.34
24/05/2024 01:50,,2.34
24/05/2024 01:55,,2.33
24/05/2024 02:00,0.21,2.3200000000000003
24/05/2024 02:05,0.21,2.3200000000000003
24/05/2024 02:10,0.21,2.3
24/05/2024 02:15,0.21,2.29
24/05/2024 02:20,,2.31
24/05/2024 02:25,,2.3200000000000003
24/05/2024 02:30,,2.35
24/05/2024 02:35,,2.37
24/05/2024 02:40,,2.39
24/05/2024 02:45,,2.4000000000000004
24/05/2024 02:50,,2.4000000000000004
24/05/2024 02:55,,2.4000000000000004
24/05/2024 03:00,0.19,2.41
24/05/2024 03:05,,2.42
24/05/2024 03:10,,2.39
24/05/2024 03:15,,2.38
24/05/2024 03:20,,2.38
24/05/2024 03:25,,2.4000000000000004
24/05/2024 03:30,,2.38
24/05/2024 03:35,,2.38
24/05/2024 03:40,,2.39
24/05/2024 03:45,,2.39
24/05/2024 03:50,,2.38
24/05/2024 03:55,,2.39
24/05/2024 04:00,0.14,2.39
24/05/2024 04:05,0.14,2.39
24/05/2024 04:10,0.14,2.39
24/05/2024 04:15,,2.37
24/05/2024 04:20,,2.35
24/05/2024 04:25,,2.3200000000000003
24/05/2024 04:30,,2.29
24/05/2024 04:35,,2.29
24/05/2024 04:40,,2.3
24/05/2024 04:45,,2.3
24/05/2024 04:50,,2.3200000000000003
24/05/2024 04:55,,2.31
24/05/2024 05:00,0.08,2.31
24/05/2024 05:05,,2.3200000000000003
24/05/2024 05:10,,2.3
24/05/2024 05:15,,2.3
24/05/2024 05:20,,2.29
24/05/2024 05:25,,2.29
24/05/2024 05:30,,2.27
24/05/2024 05:35,,2.27
24/05/2024 05:40,,2.2600000000000002
24/05/2024 05:45,,2.24
24/05/2024 05:50,,2.27
24/05/2024 05:55,,2.27
24/05/2024 06:00,0.06,2.27
24/05/2024 06:05,0.06,2.2800000000000002
24/05/2024 06:10,0.06,2.27
24/05/2024 06:15,,2.29
24/05/2024 06:20,,2.2800000000000002
24/05/2024 06:25,,2.2600000000000002
24/05/2024 06:30,,2.2600000000000002
24/05/2024 06:35,,2.27
24/05/2024 06:40,,2.2800000000000002
24/05/2024 06:45,,2.29
24/05/2024 06:50,,2.31
24/05/2024 06:55,,2.34
24/05/2024 07:00,0.07,2.38
24/05/2024 07:05,,2.41
24/05/2024 07:10,,2.41
24/05/2024 07:15,,2.42
24/05/2024 07:20,,2.4000000000000004
24/05/2024 07:25,,2.4000000000000004
24/05/2024 07:30,,2.39
24/05/2024 07:35,,2.4000000000000004
24/05/2024 07:40,,2.41
24/05/2024 07:45,,2.42
24/05/2024 07:50,,2.43
24/05/2024 07:55,,2.45
24/05/2024 08:00,0.10,2.46
24/05/2024 08:05,0.10,2.46
24/05/2024 08:10,0.10,2.46
24/05/2024 08:15,,2.46
24/05/2024 08:20,,2.46
24/05/2024 08:25,,2.45
24/05/2024 08:30,,2.4400000000000004
24/05/2024 08:35,,2.42
24/05/2024 08:40,,2.4400000000000004
24/05/2024 08:45,,2.43
24/05/2024 08:50,,2.4400000000000004
24/05/2024 08:55,,2.46
24/05/2024 09:00,0.11,2.46
24/05/2024 09:05,0.11,2.45
24/05/2024 09:10,0.11,2.43
24/05/2024 09:15,0.11,2.41
24/05/2024 09:20,0.11,2.38
24/05/2024 09:25,,2.39
24/05/2024 09:30,,2.38
24/05/2024 09:35,,2.42
24/05/2024 09:40,,2.41
24/05/2024 09:45,,2.41
24/05/2024 09:50,,2.42
24/05/2024 09:55,,2.46
24/05/2024 10:00,0.13,2.5
24/05/2024 10:05,0.13,2.5
24/05/2024 10:10,0.13,2.51
24/05/2024 10:15,0.13,2.5300000000000002
24/05/2024 10:20,0.13,2.51
24/05/2024 10:25,0.13,2.51
24/05/2024 10:30,0.13,2.54
24/05/2024 10:35,,2.52
24/05/2024 10:40,,2.5300000000000002
24/05/2024 10:45,,2.5
24/05/2024 10:50,,2.49
24/05/2024 10:55,,2.45
24/05/2024 11:00,0.16,2.4400000000000004
24/05/2024 11:05,0.16,2.46
24/05/2024 11:10,0.16,2.46
24/05/2024 11:15,,2.42
24/05/2024 11:20,,2.4400000000000004
24/05/2024 11:35,,2.43
24/05/2024 11:40,,2.4800000000000004
24/05/2024 11:45,,2.49
24/05/2024 11:50,,2.51
24/05/2024 11:55,,2.54
24/05/2024 12:00,0.19,2.55
24/05/2024 12:05,,2.55
24/05/2024 12:10,,2.59
24/05/2024 12:15,,2.6
24/05/2024 12:20,,2.6
24/05/2024 12:25,,2.6
24/05/2024 12:30,,2.59
24/05/2024 12:35,,2.58
24/05/2024 12:40,,2.56
24/05/2024 12:45,,2.58
24/05/2024 12:50,,2.59
24/05/2024 12:55,,2.6
24/05/2024 13:00,0.23,2.6
24/05/2024 13:05,,2.59
24/05/2024 13:10,,2.62
24/05/2024 13:15,,2.6100000000000003
24/05/2024 13:20,,2.62
24/05/2024 13:25,,2.64
24/05/2024 13:30,,2.63
24/05/2024 13:35,,2.64
24/05/2024 13:40,,2.6500000000000004
24/05/2024 13:45,,2.66
24/05/2024 13:50,,2.6900000000000004
24/05/2024 13:55,,2.71
24/05/2024 14:00,0.28,2.72
24/05/2024 14:05,,2.71
24/05/2024 14:10,,2.72
24/05/2024 14:15,,2.7300000000000004
24/05/2024 14:20,,2.7300000000000004
24/05/2024 14:25,,2.71
24/05/2024 14:30,,2.75
24/05/2024 14:35,,2.75
24/05/2024 14:40,,2.74
24/05/2024 14:45,,2.75
24/05/2024 14:50,,2.74
24/05/2024 14:55,,2.7300000000000004
24/05/2024 15:00,0.31,2.72
24/05/2024 15:05,,2.71
24/05/2024 15:10,,2.7
24/05/2024 15:15,,2.72
24/05/2024 15:20,,2.74
24/05/2024 15:25,,2.77
24/05/2024 15:30,,2.74
24/05/2024 15:35,,2.7300000000000004
24/05/2024 15:40,,2.7300000000000004
24/05/2024 15:45,,2.71
24/05/2024 15:50,,2.68
24/05/2024 15:55,,2.67
24/05/2024 16:00,0.28,2.6500000000000004
24/05/2024 16:05,0.28,2.6500000000000004
24/05/2024 16:10,0.28,2.64
24/05/2024 16:15,,2.63
24/05/2024 16:20,,2.6500000000000004
24/05/2024 16:25,,2.64
24/05/2024 16:30,,2.63
24/05/2024 16:35,,2.6100000000000003
24/05/2024 16:40,,2.6
24/05/2024 16:45,,2.59
24/05/2024 16:50,,2.59
24/05/2024 16:55,,2.58
24/05/2024 17:00,0.25,2.58
24/05/2024 17:05,,2.56
24/05/2024 17:10,,2.56
24/05/2024 17:15,,2.5300000000000002
24/05/2024 17:20,,2.5300000000000002
24/05/2024 18:00,0.26,2.55
24/05/2024 18:30,,2.5700000000000003
24/05/2024 18:50,,2.6
24/05/2024 18:55,,2.6100000000000003
24/05/2024 19:00,0.32,2.6100000000000003
24/05/2024 19:05,,2.64
24/05/2024 19:10,,2.64
24/05/2024 19:15,,2.64
24/05/2024 19:20,,2.62
24/05/2024 19:25,,2.58
24/05/2024 19:30,,2.56
24/05/2024 19:35,,2.56
24/05/2024 19:40,,2.56
24/05/2024 19:45,,2.58
24/05/2024 19:50,,2.6
24/05/2024 19:55,,2.6100000000000003
24/05/2024 20:00,0.38,2.63
24/05/2024 20:05,0.38,2.6500000000000004
24/05/2024 20:10,0.38,2.67
24/05/2024 20:15,,2.66
24/05/2024 20:20,,2.6900000000000004
24/05/2024 20:25,,2.71
24/05/2024 20:30,,2.71
24/05/2024 20:35,,2.71
24/05/2024 20:40,,2.7300000000000004
24/05/2024 20:45,,2.72
24/05/2024 20:50,,2.74
24/05/2024 20:55,,2.75
24/05/2024 21:00,0.39,2.74
24/05/2024 21:05,,2.74
24/05/2024 21:10,,2.72
24/05/2024 21:15,,2.7
24/05/2024 21:20,,2.7
24/05/2024 21:25,,2.6900000000000004
24/05/2024 21:30,,2.67
24/05/2024 21:35,,2.6500000000000004
24/05/2024 21:40,,2.63
24/05/2024 21:45,,2.63
24/05/2024 21:50,,2.62
24/05/2024 21:55,,2.6100000000000003
24/05/2024 22:00,0.36,2.6
24/05/2024 22:05,0.36,2.59
24/05/2024 22:10,0.36,2.58
24/05/2024 22:15,0.36,2.5700000000000003
24/05/2024 22:20,,2.5700000000000003
24/05/2024 22:30,,2.56
24/05/2024 23:00,0.30,2.5300000000000002
24/05/2024 23:05,0.30,2.5300000000000002
24/05/2024 23:10,0.30,2.52
24/05/2024 23:15,0.30,2.52
24/05/2024 23:20,,2.52
24/05/2024 23:25,,2.52
24/05/2024 23:30,,2.52
24/05/2024 23:35,,2.52
24/05/2024 23:40,,2.52
24/05/2024 23:45,,2.52
24/05/2024 23:50,,2.4800000000000004
24/05/2024 23:55,,2.47
25/05/2024 00:00,0.23,2.47
25/05/2024 00:05,0.23,2.45
25/05/2024 00:10,0.23,2.4400000000000004
25/05/2024 00:15,0.23,2.42
25/05/2024 00:20,,2.42
25/05/2024 00:25,,2.41
25/05/2024 00:30,,2.41
25/05/2024 00:35,,2.4000000000000004
25/05/2024 00:40,,2.42
25/05/2024 00:45,,2.42
25/05/2024 00:50,,2.42
25/05/2024 00:55,,2.42
25/05/2024 01:00,0.19,2.43
25/05/2024 01:05,,2.43
25/05/2024 01:10,,2.42
25/05/2024 01:15,,2.4000000000000004
25/05/2024 01:20,,2.41
25/05/2024 01:25,,2.41
25/05/2024 01:30,,2.42
25/05/2024 01:35,,2.42
25/05/2024 01:40,,2.43
25/05/2024 01:45,,2.4400000000000004
25/05/2024 01:50,,2.45
25/05/2024 01:55,,2.46
25/05/2024 02:00,0.19,2.46
25/05/2024 02:05,0.19,2.4800000000000004
25/05/2024 02:10,0.19,2.4800000000000004
25/05/2024 02:15,0.19,2.5
25/05/2024 02:20,,2.51
25/05/2024 02:25,,2.5
25/05/2024 02:30,,2.5
25/05/2024 02:35,,2.51
25/05/2024 02:40,,2.52
25/05/2024 02:45,,2.5300000000000002
25/05/2024 02:50,,2.52
25/05/2024 02:55,,2.5
25/05/2024 03:00,0.20,2.5
25/05/2024 03:05,,2.51
25/05/2024 03:10,,2.51
25/05/2024 03:15,,2.52
25/05/2024 03:20,,2.5
25/05/2024 03:25,,2.49
25/05/2024 03:30,,2.5
25/05/2024 03:35,,2.51
25/05/2024 03:40,,2.49
25/05/2024 03:45,,2.4800000000000004
25/05/2024 03:50,,2.47
25/05/2024 03:55,,2.46
25/05/2024 04:00,0.16,2.46
25/05/2024 04:05,0.16,2.4400000000000004
25/05/2024 04:10,0.16,2.41
25/05/2024 04:15,,2.41
25/05/2024 04:20,,2.4000000000000004
25/05/2024 04:25,,2.4000000000000004
25/05/2024 04:30,,2.41
25/05/2024 04:35,,2.41
25/05/2024 04:40,,2.4000000000000004
25/05/2024 04:45,,2.3600000000000003
25/05/2024 04:50,,2.37
25/05/2024 04:55,,2.37
25/05/2024 05:00,0.10,2.35
25/05/2024 05:05,0.10,2.34
25/05/2024 05:10,0.10,2.34
25/05/2024 05:15,,2.33
25/05/2024 05:20,,2.33
25/05/2024 05:25,,2.33
25/05/2024 05:30,,2.34
25/05/2024 05:35,,2.3200000000000003
25/05/2024 05:40,,2.3200000000000003
25/05/2024 05:45,,2.31
25/05/2024 05:50,,2.31
25/05/2024 05:55,,2.3
25/05/2024 06:00,0.05,2.29
25/05/2024 06:05,0.05,2.29
25/05/2024 06:10,0.05,2.3
25/05/2024 06:15,,2.3
25/05/2024 06:20,,2.29
25/05/2024 06:25,,2.2800000000000002
25/05/2024 06:30,,2.2800000000000002
25/05/2024 06:35,,2.2800000000000002
25/05/2024 06:40,,2.2800000000000002
25/05/2024 06:45,,2.3
25/05/2024 06:50,,2.29
25/05/2024 06:55,,2.31
25/05/2024 07:00,0.05,2.31
25/05/2024 07:05,0.05,2.33
25/05/2024 07:10,0.05,2.33
25/05/2024 07:15,0.05,2.31
25/05/2024 07:20,,2.3200000000000003
25/05/2024 07:25,,2.31
25/05/2024 07:30,,2.31
25/05/2024 07:35,,2.3200000000000003
25/05/2024 07:40,,2.3200000000000003
25/05/2024 07:45,,2.31
25/05/2024 07:50,,2.33
25/05/2024 07:55,,2.35
25/05/2024 08:00,0.08,2.3600000000000003
25/05/2024 08:05,0.08,2.37
25/05/2024 08:10,0.08,2.38
25/05/2024 08:15,,2.4000000000000004
25/05/2024 08:20,,2.41
25/05/2024 08:25,,2.43
25/05/2024 08:30,,2.4400000000000004
25/05/2024 08:35,,2.4400000000000004
25/05/2024 08:40,,2.4400000000000004
25/05/2024 08:45,,2.46
25/05/2024 08:50,,2.45
25/05/2024 08:55,,2.4400000000000004
25/05/2024 09:00,0.11,2.4400000000000004
25/05/2024 09:05,0.11,2.43
25/05/2024 09:10,0.11,2.43
25/05/2024 09:15,0.11,2.43
25/05/2024 09:20,0.11,2.43
25/05/2024 09:25,0.11,2.43
25/05/2024 09:30,,2.43
25/05/2024 09:35,,2.42
25/05/2024 09:40,,2.43
25/05/2024 09:45,,2.45
25/05/2024 09:50,,2.45
25/05/2024 09:55,,2.46
25/05/2024 10:00,0.12,2.46
25/05/2024 10:05,0.12,2.45
25/05/2024 10:10,0.12,2.47
25/05/2024 10:15,0.12,2.47
25/05/2024 10:20,0.12,2.45
25/05/2024 10:25,0.12,2.45
25/05/2024 10:30,0.12,2.4400000000000004
25/05/2024 10:35,0.12,2.4400000000000004
25/05/2024 10:40,0.12,2.43
25/05/2024 10:45,,2.42
25/05/2024 10:50,,2.43
25/05/2024 10:55,,2.42
25/05/2024 11:00,0.13,2.43
25/05/2024 11:05,0.13,2.4400000000000004
25/05/2024 11:10,0.13,2.43
25/05/2024 11:15,0.13,2.4400000000000004
25/05/2024 11:20,,2.41
25/05/2024 11:25,,2.41
25/05/2024 11:30,,2.4000000000000004
25/05/2024 11:35,,2.42
25/05/2024 11:40,,2.43
25/05/2024 11:45,,2.43
25/05/2024 11:50,,2.4400000000000004
25/05/2024 11:55,,2.4400000000000004
25/05/2024 12:00,0.15,2.46
25/05/2024 12:05,,2.4400000000000004
25/05/2024 12:10,,2.42
25/05/2024 12:15,,2.41
25/05/2024 12:20,,2.41
25/05/2024 12:25,,2.24
25/05/2024 12:30,,2.4400000000000004
25/05/2024 12:35,,2.24
25/05/2024 12:40,,2.4400000000000004
25/05/2024 12:45,,2.4400000000000004
25/05/2024 12:50,,2.4400000000000004
25/05/2024 12:55,,2.45
25/05/2024 13:00,0.17,2.4400000000000004
25/05/2024 13:05,,2.4400000000000004
25/05/2024 13:10,,2.4400000000000004
25/05/2024 13:15,,2.4400000000000004
25/05/2024 13:20,,2.4400000000000004
25/05/2024 13:25,,2.45
25/05/2024 13:30,,2.45
25/05/2024 13:35,,2.47
25/05/2024 13:40,,2.4800000000000004
25/05/2024 13:45,,2.49
25/05/2024 13:50,,2.49
25/05/2024 13:55,,2.52
25/05/2024 14:00,0.23,2.5300000000000002
25/05/2024 14:05,,2.55
25/05/2024 14:10,,2.55
25/05/2024 14:15,,2.55
25/05/2024 14:20,,2.56
25/05/2024 14:25,,2.55
25/05/2024 14:30,,2.56
25/05/2024 14:35,,2.55
25/05/2024 14:40,,2.55
25/05/2024 14:45,,2.55
25/05/2024 14:50,,2.56
25/05/2024 14:55,,2.5700000000000003
25/05/2024 15:00,0.28,2.5700000000000003
25/05/2024 15:05,,2.5700000000000003
25/05/2024 15:10,,2.59
25/05/2024 15:15,,2.58
25/05/2024 15:20,,2.59
25/05/2024 15:25,,2.59
25/05/2024 15:30,,2.58
25/05/2024 15:35,,2.59
25/05/2024 15:40,,2.6100000000000003
25/05/2024 15:45,,2.6100000000000003
25/05/2024 15:50,,2.62
25/05/2024 15:55,,2.63
25/05/2024 16:00,0.30,2.63
25/05/2024 16:05,0.30,2.62
25/05/2024 16:10,0.30,2.63
25/05/2024 16:15,,2.63
25/05/2024 16:20,,2.62
25/05/2024 16:25,,2.62
25/05/2024 16:30,,2.6100000000000003
25/05/2024 16:35,,2.58
25/05/2024 16:40,,2.5700000000000003
25/05/2024 16:45,,2.58
25/05/2024 16:50,,2.5700000000000003
25/05/2024 16:55,,2.54
25/05/2024 17:00,0.27,2.51
25/05/2024 17:05,,2.52
25/05/2024 17:10,,2.49
25/05/2024 17:15,,2.4800000000000004
25/05/2024 17:20,,2.4800000000000004
25/05/2024 17:25,,2.49
25/05/2024 17:30,,2.47
25/05/2024 17:35,,2.46
25/05/2024 17:40,,2.47
25/05/2024 17:45,,2.45
25/05/2024 17:50,,2.46
25/05/2024 17:55,,2.46
25/05/2024 18:00,0.26,2.4800000000000004
25/05/2024 18:05,,2.45
25/05/2024 18:10,,2.47
25/05/2024 18:15,,2.46
25/05/2024 18:20,,2.47
25/05/2024 18:25,,2.45
25/05/2024 18:30,,2.4800000000000004
25/05/2024 18:35,,2.4800000000000004
25/05/2024 18:40,,2.4800000000000004
25/05/2024 18:45,,2.5
25/05/2024 18:50,,2.5
25/05/2024 18:55,,2.5
25/05/2024 19:00,0.30,2.51
25/05/2024 19:05,,2.5300000000000002
25/05/2024 19:10,,2.5300000000000002
25/05/2024 19:15,,2.54
25/05/2024 19:20,,2.55
25/05/2024 19:25,,2.56
25/05/2024 19:30,,2.5700000000000003
25/05/2024 19:35,,2.58
25/05/2024 19:40,,2.6
25/05/2024 19:45,,2.6
25/05/2024 19:50,,2.62
25/05/2024 19:55,,2.63
25/05/2024 20:00,0.38,2.64
25/05/2024 20:05,0.38,2.6500000000000004
25/05/2024 20:10,0.38,2.67
25/05/2024 20:15,,2.67
25/05/2024 20:20,,2.66
25/05/2024 20:25,,2.66
25/05/2024 20:30,,2.66
25/05/2024 20:35,,2.66
25/05/2024 20:40,,2.68
25/05/2024 20:45,,2.66
25/05/2024 20:50,,2.66
25/05/2024 20:55,,2.67
25/05/2024 21:00,0.43,2.67
25/05/2024 21:05,0.43,2.67
25/05/2024 21:10,,2.68
25/05/2024 21:15,,2.6900000000000004
25/05/2024 21:20,,2.6900000000000004
25/05/2024 21:25,,2.6900000000000004
25/05/2024 21:30,,2.71
25/05/2024 21:35,,2.71
25/05/2024 21:40,,2.7
25/05/2024 21:45,,2.6900000000000004
25/05/2024 21:50,,2.68
25/05/2024 21:55,,2.67
25/05/2024 22:00,0.43,2.66
25/05/2024 22:05,0.43,2.6500000000000004
25/05/2024 22:10,0.43,2.64
25/05/2024 22:15,0.43,2.64
25/05/2024 22:20,,2.62
25/05/2024 22:25,,2.62
25/05/2024 22:30,,2.62
25/05/2024 22:35,,2.6
25/05/2024 22:40,,2.59
25/05/2024 22:45,,2.58
25/05/2024 22:50,,2.5700000000000003
25/05/2024 23:00,0.37,2.54
25/05/2024 23:05,0.37,2.51
25/05/2024 23:10,0.37,2.52
25/05/2024 23:15,,2.52
25/05/2024 23:20,,2.49
25/05/2024 23:25,,2.4800000000000004
25/05/2024 23:30,,2.4800000000000004
25/05/2024 23:35,,2.46
25/05/2024 23:40,,2.45
25/05/2024 23:45,,2.43
25/05/2024 23:50,,2.43
25/05/2024 23:55,,2.42
26/05/2024 00:00,0.28,2.41
26/05/2024 00:05,,2.4000000000000004
26/05/2024 00:10,,2.39
26/05/2024 00:15,,2.37
26/05/2024 00:20,,2.3600000000000003
26/05/2024 00:25,,2.3600000000000003
26/05/2024 00:30,,2.34
26/05/2024 00:35,,2.33
26/05/2024 00:40,,2.33
26/05/2024 00:45,,2.3200000000000003
26/05/2024 00:50,,2.3200000000000003
26/05/2024 00:55,,2.31
26/05/2024 01:00,0.20,2.3
26/05/2024 01:05,,2.3
26/05/2024 01:10,,2.29
26/05/2024 01:15,,2.2800000000000002
26/05/2024 01:20,,2.29
26/05/2024 01:25,,2.27
26/05/2024 01:30,,2.2800000000000002
26/05/2024 01:35,,2.2800000000000002
26/05/2024 01:40,,2.29
26/05/2024 01:45,,2.2800000000000002
26/05/2024 01:50,,2.2800000000000002
26/05/2024 01:55,,2.29
26/05/2024 02:00,0.16,2.3
26/05/2024 02:05,0.16,2.31
26/05/2024 02:10,0.16,2.3200000000000003
26/05/2024 02:15,0.16,2.3200000000000003
26/05/2024 02:20,,2.34
26/05/2024 02:25,,2.34
26/05/2024 02:30,,2.34
26/05/2024 02:35,,2.35
26/05/2024 02:40,,2.35
26/05/2024 02:45,,2.3600000000000003
26/05/2024 02:50,,2.37
26/05/2024 02:55,,2.35
26/05/2024 03:00,0.17,2.38
26/05/2024 03:05,,2.4000000000000004
26/05/2024 03:10,,2.4000000000000004
26/05/2024 03:15,,2.41
26/05/2024 03:20,,2.4000000000000004
26/05/2024 03:25,,2.4000000000000004
26/05/2024 03:30,,2.41
26/05/2024 03:35,,2.39
26/05/2024 03:40,,2.39
26/05/2024 03:45,,2.38
26/05/2024 03:50,,2.37
26/05/2024 03:55,,2.38
26/05/2024 04:00,0.18,2.37
26/05/2024 04:05,0.18,2.37
26/05/2024 04:10,0.18,2.37
26/05/2024 04:15,,2.37
26/05/2024 04:20,,2.37
26/05/2024 04:25,,2.37
26/05/2024 04:30,,2.37
26/05/2024 04:35,,2.37
26/05/2024 04:40,,2.3600000000000003
26/05/2024 04:45,,2.35
26/05/2024 04:50,,2.33
26/05/2024 04:55,,2.31
26/05/2024 05:00,0.13,2.31
26/05/2024 05:05,,2.29
26/05/2024 05:10,,2.27
26/05/2024 05:15,,2.2600000000000002
26/05/2024 05:20,,2.25
26/05/2024 05:25,,2.24
26/05/2024 05:30,,2.23
26/05/2024 05:35,,2.22
26/05/2024 05:40,,2.21
26/05/2024 05:45,,2.19
26/05/2024 05:50,,2.19
26/05/2024 05:55,,2.18
26/05/2024 06:00,0.06,2.18
26/05/2024 06:05,0.06,2.17
26/05/2024 06:10,0.06,2.17
